% Model:              Untitled.mph
% Version:            COMSOL 5.4.0.346
% Date:               Dec 6 2020, 19:10
% Dimension:          1
% Nodes:              301
% Expressions:        1
% Description:        Line graph
% X                       Height
5.466666666666669         32.95650200140011
5.500000000000003         32.94596449108718
5.533333333333337         32.934579518566125
5.56666666666667          32.922355548960695
5.600000000000003         32.90929258227089
5.633333333333337         32.89533591405285
5.66666666666667          32.88049771562737
5.700000000000003         32.864777986994625
5.733333333333337         32.848128816419774
5.76666666666667          32.83057295976755
5.8000000000000025        32.81211041703796
5.833333333333337         32.7927071429998
5.86666666666667          32.77240565716994
5.900000000000003         32.75120595954854
5.933333333333337         32.7290966190086
5.96666666666667          32.706150386667616
6.0000000000000036        32.6823672625257
6.033333333333337         32.657767145238324
6.06666666666667          32.632461143318096
6.100000000000003         32.60644925676513
6.133333333333336         32.57978681381127
6.166666666666669         32.55262300850313
6.200000000000003         32.524957840840784
6.233333333333337         32.49687575256638
6.266666666666669         32.46855001346097
